Index,cell_type_00,cell_type_01,cell_type,cell_type_02
5940_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
5941_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
5942_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
5943_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
5944_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
5945_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
5946_ATAC,Plasma,Plasma_ATAC,B Cells,B Cells_ATAC
5947_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
5948_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
5949_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
5950_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
5951_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
5952_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
5953_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
5954_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
5955_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
5956_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
5957_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
5958_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
5959_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
5960_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
5961_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
5962_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
5963_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
5964_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
5965_ATAC,NK,NK_ATAC,NK,NK_ATAC
5966_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
5967_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
5968_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
5969_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
5970_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
5971_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
5972_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
5973_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
5974_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
5975_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
5976_ATAC,NK,NK_ATAC,NK,NK_ATAC
5977_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
5978_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
5979_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
5980_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
5981_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
5982_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
5983_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
5984_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
5985_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
5986_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
5987_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
5988_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
5989_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
5990_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
5991_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
5992_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
5993_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
5994_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
5995_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
5996_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
5997_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
5998_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
5999_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6000_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6001_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
6002_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
6003_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
6004_ATAC,NK,NK_ATAC,NK,NK_ATAC
6005_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6006_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6007_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6008_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6009_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6010_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6011_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6012_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6013_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6014_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6015_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6016_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
6017_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
6018_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6019_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6020_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6021_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6022_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
6023_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
6024_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6025_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6026_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
6027_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6028_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6029_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
6030_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6031_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6032_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
6033_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6034_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6035_ATAC,NK,NK_ATAC,NK,NK_ATAC
6036_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6037_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6038_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
6039_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6040_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6041_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6042_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
6043_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6044_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6045_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6046_ATAC,NK,NK_ATAC,NK,NK_ATAC
6047_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6048_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
6049_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6050_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6051_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6052_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6053_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6054_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6055_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6056_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6057_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6058_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
6059_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
6060_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6061_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6062_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
6063_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6064_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6065_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
6066_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6067_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6068_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6069_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6070_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
6071_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
6072_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6073_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6074_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6075_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6076_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6077_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6078_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6079_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
6080_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6081_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6082_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
6083_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
6084_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6085_ATAC,NK,NK_ATAC,NK,NK_ATAC
6086_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6087_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6088_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
6089_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
6090_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
6091_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
6092_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6093_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
6094_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6095_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6096_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6097_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
6098_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6099_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
6100_ATAC,NK,NK_ATAC,NK,NK_ATAC
6101_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
6102_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6103_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6104_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
6105_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6106_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6107_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6108_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6109_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
6110_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
6111_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6112_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
6113_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
6114_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
6115_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6116_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
6117_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6118_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6119_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6120_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6121_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6122_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
6123_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6124_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6125_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6126_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
6127_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
6128_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
6129_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
6130_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6131_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6132_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
6133_ATAC,NK,NK_ATAC,NK,NK_ATAC
6134_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6135_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6136_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6137_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6138_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
6139_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
6140_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6141_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6142_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6143_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6144_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6145_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6146_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
6147_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6148_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6149_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6150_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
6151_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6152_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6153_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6154_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6155_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6156_ATAC,NK,NK_ATAC,NK,NK_ATAC
6157_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6158_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6159_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6160_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6161_ATAC,NK,NK_ATAC,NK,NK_ATAC
6162_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
6163_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6164_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
6165_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6166_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6167_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
6168_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6169_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6170_ATAC,NK,NK_ATAC,NK,NK_ATAC
6171_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
6172_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6173_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
6174_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6175_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6176_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6177_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6178_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6179_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6180_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6181_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
6182_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6183_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6184_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6185_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
6186_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6187_ATAC,NK,NK_ATAC,NK,NK_ATAC
6188_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
6189_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
6190_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6191_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6192_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6193_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6194_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6195_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6196_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6197_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6198_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6199_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6200_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
6201_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6202_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6203_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6204_ATAC,NK,NK_ATAC,NK,NK_ATAC
6205_ATAC,NK,NK_ATAC,NK,NK_ATAC
6206_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6207_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6208_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6209_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6210_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
6211_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6212_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
6213_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6214_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
6215_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6216_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6217_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6218_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
6219_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6220_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6221_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6222_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6223_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
6224_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6225_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6226_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
6227_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6228_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6229_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6230_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6231_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6232_ATAC,NK,NK_ATAC,NK,NK_ATAC
6233_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
6234_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6235_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6236_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6237_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
6238_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6239_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
6240_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
6241_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6242_ATAC,NK,NK_ATAC,NK,NK_ATAC
6243_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
6244_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6245_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6246_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6247_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6248_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6249_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6250_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6251_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
6252_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
6253_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6254_ATAC,NK,NK_ATAC,NK,NK_ATAC
6255_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
6256_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6257_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
6258_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
6259_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6260_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
6261_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6262_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6263_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
6264_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
6265_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
6266_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
6267_ATAC,NK,NK_ATAC,NK,NK_ATAC
6268_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
